env,algorithm,actor_i_alpha,actor_i_seed,checkpoint_i,actor_j_alpha,actor_j_seed,checkpoint_j,episode_idx,episode_q_meandiff
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,3,269.100231338501
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,4,272.7415870361328
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,5,273.2485644683838
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,6,290.28537843322755
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,7,263.7848182067871
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,8,268.0140508270264
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,9,267.45754431152346
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,10,285.34208421325684
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,11,267.3185989532471
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,12,262.52412893676757
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,13,291.5172699127197
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,14,254.36397213745119
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,15,273.74322956848147
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,16,260.08466163635256
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,17,274.4579309387207
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,18,268.7532646789551
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,19,278.4792735443115
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,20,258.13051280212403
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,21,280.5255085449219
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,22,264.4742864837647
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,23,280.50171990966794
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.3,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140846-3pc97oy1/files/files/Humanoid-v4__humanoid-v4__4__0.3__1744135725_step4950000.pth,0.3,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250408_140946-ky2l36gi/files/files/Humanoid-v4__humanoid-v4__3__0.3__1744135785_step4950000.pth,24,268.9891116333008
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,0,2.584881378173828
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,1,2.932096740722656
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,2,2.658308349609375
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,3,3.1900250244140627
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,4,2.486970703125
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,5,2.9746052551269533
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,6,3.2685013427734373
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,7,3.279442413330078
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,8,2.591358489990234
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,9,2.5610990600585937
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,10,2.8633404235839843
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,11,2.8476316680908202
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,12,3.693229461669922
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,13,3.9837715759277343
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,14,2.606654022216797
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,15,3.3626686096191407
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,16,2.905753479003906
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,17,3.1511600646972657
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,18,4.138154983520508
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,19,3.384626953125
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,20,2.7367734375
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,21,2.9567051696777344
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,22,2.9469776000976564
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,23,2.9107704620361328
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_024056-u9ob1m8x/files/files/Humanoid-v4__humanoid-v4__4__0.5__1743748853_step4950000.pth,24,3.2498497924804686
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,0,33.43106832885742
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,1,29.161850952148438
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,2,53.12710343933105
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,3,48.091318496704105
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,4,36.083766555786134
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,5,32.7697177734375
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,6,36.95040689086914
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,7,40.41878514099121
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,8,33.17903909301758
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,9,37.87123152160645
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.5,2,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250404_025020-8klgppga/files/files/Humanoid-v4__humanoid-v4__2__0.5__1743749418_step4950000.pth,0.5,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_123501-autn3hzf/files/files/Humanoid-v4__humanoid-v4__3__0.5__1744475699_step4950000.pth,10,43.362974685668945
