env,algorithm,actor_i_alpha,actor_i_seed,checkpoint_i,actor_j_alpha,actor_j_seed,checkpoint_j,episode_idx,episode_reward,episode_kl,episode_q_infnorm,episode_jacobian_diff,episode_q_meandiff
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_084016-q89bnppp/files/files/Humanoid-v4__humanoid-v4__4__0.1__1744288815_step4950000.pth,8,5902.903959213498,2.344446955814957,556.0540161132812,34.100693217515946,282.26150857543945
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_084016-q89bnppp/files/files/Humanoid-v4__humanoid-v4__4__0.1__1744288815_step4950000.pth,9,5968.971009242488,2.5880981506817045,537.2843627929688,34.849677613258365,287.3992708282471
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_084016-q89bnppp/files/files/Humanoid-v4__humanoid-v4__4__0.1__1744288815_step4950000.pth,10,5966.627030516047,2.4975127988159658,578.408203125,35.31378310394287,261.8294552307129
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_084016-q89bnppp/files/files/Humanoid-v4__humanoid-v4__4__0.1__1744288815_step4950000.pth,11,1172.8386756159814,1.1861198417328556,521.408447265625,34.66480748844147,287.4155796966553
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_084016-q89bnppp/files/files/Humanoid-v4__humanoid-v4__4__0.1__1744288815_step4950000.pth,12,5964.092410974461,2.339537236895412,501.8334655761719,33.075453813083634,272.02531944274904
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_084016-q89bnppp/files/files/Humanoid-v4__humanoid-v4__4__0.1__1744288815_step4950000.pth,13,5927.483863287228,2.6669332537539305,586.2514038085938,35.03560086727143,296.21287409973144
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_084016-q89bnppp/files/files/Humanoid-v4__humanoid-v4__4__0.1__1744288815_step4950000.pth,14,5930.116844502393,2.315497076246888,619.2642822265625,34.93294786834717,282.27709603881834
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_084016-q89bnppp/files/files/Humanoid-v4__humanoid-v4__4__0.1__1744288815_step4950000.pth,15,5921.3268162732165,2.06354597889632,530.6239013671875,33.519904728889465,278.3889933319092
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_084016-q89bnppp/files/files/Humanoid-v4__humanoid-v4__4__0.1__1744288815_step4950000.pth,16,5946.907546648634,2.7368560479022563,526.115966796875,34.564277505874635,251.8661880187988
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_084016-q89bnppp/files/files/Humanoid-v4__humanoid-v4__4__0.1__1744288815_step4950000.pth,17,5937.159678033594,2.10794862504676,557.787353515625,33.32837180233002,275.1689301452637
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_084016-q89bnppp/files/files/Humanoid-v4__humanoid-v4__4__0.1__1744288815_step4950000.pth,18,5958.152795958801,2.6038666818887,568.1793823242188,34.37611410713196,300.2082584304809
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_084016-q89bnppp/files/files/Humanoid-v4__humanoid-v4__4__0.1__1744288815_step4950000.pth,19,5948.702413358392,2.5859429622851318,524.4923706054688,33.92916680145264,306.62055711364746
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_084016-q89bnppp/files/files/Humanoid-v4__humanoid-v4__4__0.1__1744288815_step4950000.pth,20,5978.046186191826,2.6508100748956203,506.31878662109375,33.58193346691132,287.5642243499756
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_084016-q89bnppp/files/files/Humanoid-v4__humanoid-v4__4__0.1__1744288815_step4950000.pth,21,5956.451309748779,1.9675060948356984,510.2416687011719,34.79471342468262,267.8267327575684
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_084016-q89bnppp/files/files/Humanoid-v4__humanoid-v4__4__0.1__1744288815_step4950000.pth,22,5988.28658369436,2.534108196955174,587.7899780273438,34.57657647037506,168.460358283099
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_084016-q89bnppp/files/files/Humanoid-v4__humanoid-v4__4__0.1__1744288815_step4950000.pth,23,5959.9771862592015,2.5765683949515226,535.0305786132812,34.83986349534988,270.4896520080566
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,4,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_084016-q89bnppp/files/files/Humanoid-v4__humanoid-v4__4__0.1__1744288815_step4950000.pth,24,5969.509066459968,2.208340986829251,563.712890625,34.77650006771088,297.99686683654784
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,0,3177.698453278333,3.4775139767572143,651.760498046875,36.94008516979218,319.26275135803223
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,1,5992.023128382472,4.3492120952419935,642.1732177734375,36.74781032276154,341.4029535675049
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,2,5955.393086962341,3.464721717711538,612.3878173828125,37.58094685268402,307.22339707946776
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,3,5955.919467634138,3.65542824607715,597.8748779296875,37.37720562648773,317.5680325944083
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,4,5948.540947633867,3.5507170657142995,587.69384765625,36.87350052833557,316.7777731628418
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,5,5889.14955539288,3.371158363431692,625.7273559570312,37.39920411682129,325.3198820648193
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,6,5926.6068528412425,3.7034719908982514,636.3050537109375,36.80345172214509,326.548349105835
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,7,5960.711100218481,4.019826378017664,673.22021484375,36.74249381732941,317.62066078186035
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,8,5909.24449856212,4.086370025247335,632.4986572265625,37.13615442848206,332.123342376709
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,9,5976.029151473326,4.526338948570192,614.7158203125,37.12696430206299,324.38871504211426
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,10,5965.607466728665,4.4447628107108175,573.0665283203125,37.05537443447113,323.8746295928956
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,11,5968.496807481547,4.276619682312012,625.6956176757812,36.53787338924408,321.88794065856933
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,12,5878.960513882063,3.7794896153882154,599.8991088867188,37.60680910778046,339.90710331726075
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,13,5983.743746006084,4.113830267880112,612.1331787109375,36.31410668277741,285.8277608528733
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,14,5879.415525946213,4.042767995800823,594.9619140625,36.80034800243378,341.1797547302246
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,15,5892.589374156079,3.5200953099876644,601.03515625,37.03677455329895,324.12144300842283
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,16,6032.025691935974,3.972092837542296,635.7069091796875,36.89371600723267,328.978067565918
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,17,5960.900410755307,3.8658154844380914,651.1185302734375,37.13720544099808,331.74542111206057
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,18,5955.921452207856,4.623791391082108,606.8655395507812,35.906389638900755,335.1063388519287
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,19,6055.269151196405,3.29267462560907,645.349365234375,37.27052823925018,344.1226477203369
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,20,6012.352816719901,3.76193584401533,615.8095092773438,36.83768131089211,312.2223954772949
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,21,5969.101083505538,3.969236334279179,600.035400390625,36.72780900764465,327.2336136322021
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,22,5956.166821503071,4.281344602037221,615.7469482421875,37.00685209941864,331.5588317565918
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,23,5881.675181714855,3.1064178064279258,633.2847900390625,37.946293581962586,310.37329383850096
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.1,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_081323-wkaf8wqz/files/files/Humanoid-v4__humanoid-v4__5__0.1__1744287201_step4950000.pth,0.1,3,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250410_102828-nrp5k8f5/files/files/Humanoid-v4__humanoid-v4__3__0.1__1744295305_step4950000.pth,24,5927.376326399032,4.2500086290575565,694.7615356445312,36.96394673919678,339.1912422027588
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.7,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250402_000729-dpsq9rqh/files/files/Humanoid-v4__humanoid-v4__5__0.7__1743566848_step4950000.pth,0.7,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_120901-dbnfmwoo/files/files/Humanoid-v4__humanoid-v4__1__0.7__1744474139_step4950000.pth,0,6080.807364480456,0.0027484912210784,20.390167236328125,7.935620336055756,12.690090148925782
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.7,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250402_000729-dpsq9rqh/files/files/Humanoid-v4__humanoid-v4__5__0.7__1743566848_step4950000.pth,0.7,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_120901-dbnfmwoo/files/files/Humanoid-v4__humanoid-v4__1__0.7__1744474139_step4950000.pth,1,6082.801622057091,0.0026120457893994,57.832366943359375,7.801658440589905,12.688134521484375
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.7,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250402_000729-dpsq9rqh/files/files/Humanoid-v4__humanoid-v4__5__0.7__1743566848_step4950000.pth,0.7,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_120901-dbnfmwoo/files/files/Humanoid-v4__humanoid-v4__1__0.7__1744474139_step4950000.pth,2,6034.065668878736,0.0027829503422108,20.007568359375,7.818675720691681,11.814689956665038
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.7,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250402_000729-dpsq9rqh/files/files/Humanoid-v4__humanoid-v4__5__0.7__1743566848_step4950000.pth,0.7,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_120901-dbnfmwoo/files/files/Humanoid-v4__humanoid-v4__1__0.7__1744474139_step4950000.pth,3,6053.048565283674,0.00293170863681,90.64380645751952,7.962600564956665,10.210547073364255
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.7,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250402_000729-dpsq9rqh/files/files/Humanoid-v4__humanoid-v4__5__0.7__1743566848_step4950000.pth,0.7,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_120901-dbnfmwoo/files/files/Humanoid-v4__humanoid-v4__1__0.7__1744474139_step4950000.pth,4,6073.642144608341,0.0027529238045099,45.967132568359375,7.966807198524475,11.470652572631836
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.7,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250402_000729-dpsq9rqh/files/files/Humanoid-v4__humanoid-v4__5__0.7__1743566848_step4950000.pth,0.7,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_120901-dbnfmwoo/files/files/Humanoid-v4__humanoid-v4__1__0.7__1744474139_step4950000.pth,5,6052.344707219868,0.0027205556081607,26.350662231445312,8.051257137298585,12.014891479492189
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.7,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250402_000729-dpsq9rqh/files/files/Humanoid-v4__humanoid-v4__5__0.7__1743566848_step4950000.pth,0.7,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_120901-dbnfmwoo/files/files/Humanoid-v4__humanoid-v4__1__0.7__1744474139_step4950000.pth,6,6086.449498819442,0.0030553026901616,21.6265869140625,7.773511157512665,11.767642135620116
Humanoid-v4,code/cleanrl/cleanrl/sac_continuous_action.py,0.7,5,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250402_000729-dpsq9rqh/files/files/Humanoid-v4__humanoid-v4__5__0.7__1743566848_step4950000.pth,0.7,1,/scratch/gpfs/od2961/similarity-paper/similar-behavior/wandb/offline-run-20250412_120901-dbnfmwoo/files/files/Humanoid-v4__humanoid-v4__1__0.7__1744474139_step4950000.pth,7,6064.078653341652,0.0028364160581259,41.61778259277344,7.902885779857636,11.089045059204102
